surf_id,surf_scores,surf_actives,icm_id,icm_scores,icm_actives,vina_id,vina_scores,vina_actives,minr_id,minr_scores,minr_actives,maxz_id,maxz_scores,maxz_actives
decoy1193,8.41,0,decoy1193,34.95213,0,decoy1193,8.3,0,decoy1193,258,0,decoy1193,0.9425551603012337,0
decoy1194,5.8,0,decoy1194,24.558607,0,decoy1194,9.3,0,decoy1194,1562,0,decoy1194,0.08000704763338076,0
decoy1195,10.33,0,decoy1195,25.00281,0,decoy1195,11.2,0,decoy1195,476,0,decoy1195,0.7016585387190242,0
decoy1196,8.75,0,decoy1196,30.103947,0,decoy1196,11.6,0,decoy1196,687,0,decoy1196,0.5402092861911397,0
decoy1197,8.43,0,decoy1197,22.311279,0,decoy1197,11.7,0,decoy1197,1655,0,decoy1197,0.016002168962512418,0
decoy1198,5.85,0,decoy1198,13.024111,0,decoy1198,10.8,0,decoy1198,2901,0,decoy1198,-0.8772292768905462,0
decoy1199,10.41,0,decoy1199,12.514121,0,decoy1199,11.7,0,decoy1199,449,0,decoy1199,0.7305282806035088,0
decoy12,8.13,0,decoy12,31.475025,0,decoy12,9.7,0,decoy12,524,0,decoy12,0.6539936826099876,0
decoy120,10.32,0,decoy120,23.717298,0,decoy120,10.1,0,decoy120,482,0,decoy120,0.6980498209834636,0
decoy1200,9.35,0,decoy1200,27.71356,0,decoy1200,10.8,0,decoy1200,989,0,decoy1200,0.34800420063408644,0
decoy1201,9.09,0,decoy1201,21.042958,0,decoy1201,11.6,0,decoy1201,1184,0,decoy1201,0.2541775395095112,0
decoy1202,7.31,0,decoy1202,27.144322,0,decoy1202,10.4,0,decoy1202,1126,0,decoy1202,0.29459295783408534,0
decoy1203,8.54,0,decoy1203,18.738061,0,decoy1203,9.6,0,decoy1203,1568,0,decoy1203,0.05569806405367867,0
decoy1204,7.19,0,decoy1204,26.491047,0,decoy1204,10.5,0,decoy1204,1236,0,decoy1204,0.24037831682130342,0
decoy1205,11.25,0,decoy1205,28.970467,0,decoy1205,10.3,0,decoy1205,253,0,decoy1205,1.033660570390598,0
decoy1206,7.69,0,decoy1206,15.827019,0,decoy1206,9.1,0,decoy1206,2187,0,decoy1206,-0.25104294346897077,0
decoy1207,10.37,0,decoy1207,20.270388,0,decoy1207,10.5,0,decoy1207,465,0,decoy1207,0.7160934096612661,0
decoy1208,6.71,0,decoy1208,22.41139,0,decoy1208,9.3,0,decoy1208,1915,0,decoy1208,-0.09818835067750262,0
decoy1209,7.65,0,decoy1209,25.859325,0,decoy1209,11.4,0,decoy1209,1340,0,decoy1209,0.18795233779275256,0
decoy121,10,0,decoy121,27.405556,0,decoy121,10,0,decoy121,616,0,decoy121,0.5825708534455247,0
decoy1210,6.99,0,decoy1210,17.872776000000002,0,decoy1210,10.1,0,decoy1210,2523,0,decoy1210,-0.4748434020809482,0
decoy1211,5.97,0,decoy1211,18.369909,0,decoy1211,9,0,decoy1211,2449,0,decoy1211,-0.43358682999322534,0
decoy1212,8.3,0,decoy1212,28.52147,0,decoy1212,11,0,decoy1212,898,0,decoy1212,0.4088810975018679,0
decoy1213,6.55,0,decoy1213,25.813705,0,decoy1213,9.6,0,decoy1213,1346,0,decoy1213,0.18416637947044864,0
decoy1214,8.35,0,decoy1214,17.997278,0,decoy1214,9.7,0,decoy1214,1716,0,decoy1214,-0.012867572921972307,0
decoy1215,8.31,0,decoy1215,18.690783,0,decoy1215,8.1,0,decoy1215,1744,0,decoy1215,-0.02730244386421435,0
decoy1216,10,0,decoy1216,27.118047,0,decoy1216,10.6,0,decoy1216,617,0,decoy1216,0.5825708534455247,0
decoy1217,9.35,0,decoy1217,25.203469,0,decoy1217,10.3,0,decoy1217,990,0,decoy1217,0.34800420063408644,0
decoy1218,8.78,0,decoy1218,22.963921,0,decoy1218,10.5,0,decoy1218,1408,0,decoy1218,0.14230728970713286,0
decoy1219,7.25,0,decoy1219,27.419968,0,decoy1219,10.7,0,decoy1219,1079,0,decoy1219,0.317468544587917,0
decoy122,10.18,0,decoy122,11.262436,0,decoy122,10,0,decoy122,535,0,decoy122,0.6475277726856152,0
decoy1220,7.79,0,decoy1220,33.228454,0,decoy1220,10.6,0,decoy1220,373,0,decoy1220,0.7995090073605154,0
decoy1221,8.39,0,decoy1221,30.131072,0,decoy1221,10.8,0,decoy1221,678,0,decoy1221,0.5424603629007515,0
decoy1222,11.17,0,decoy1222,25.325485,0,decoy1222,10.6,0,decoy1222,270,0,decoy1222,1.0047908285061133,0
decoy1223,8.87,0,decoy1223,33.20746,0,decoy1223,10.6,0,decoy1223,375,0,decoy1223,0.797766736229028,0
decoy1224,6.84,0,decoy1224,17.807476,0,decoy1224,9.8,0,decoy1224,2532,0,decoy1224,-0.48026258398464067,0
decoy1225,5.83,0,decoy1225,25.935281,0,decoy1225,10.2,0,decoy1225,1319,0,decoy1225,0.19425585051368469,0
decoy1226,7.13,0,decoy1226,22.305591,0,decoy1226,10.5,0,decoy1226,1930,0,decoy1226,-0.10696850421852495,0
decoy1227,7.9,0,decoy1227,32.573104,0,decoy1227,10.7,0,decoy1227,416,0,decoy1227,0.7451221641662611,0
decoy1228,8.03,0,decoy1228,29.700092,0,decoy1228,10.9,0,decoy1228,738,0,decoy1228,0.5066937623363817,0
decoy1229,8.91,0,decoy1229,15.925558,0,decoy1229,10,0,decoy1229,1297,0,decoy1229,0.18922062026942077,0
decoy123,12.84,0,decoy123,22.270833,0,decoy123,10,0,decoy123,86,0,decoy123,1.6074466903447315,0
decoy1230,6.97,0,decoy1230,18.661616,0,decoy1230,10.1,0,decoy1230,2423,0,decoy1230,-0.40937835686029433,0
decoy1231,8.57,0,decoy1231,40.906482,0,decoy1231,10.9,0,decoy1231,70,0,decoy1231,1.4367008970028368,0
decoy1232,8.29,0,decoy1232,32.169497,0,decoy1232,10.4,0,decoy1232,443,0,decoy1232,0.7116272215842766,0
decoy1233,10.9,0,decoy1233,28.556072,0,decoy1233,11,0,decoy1233,322,0,decoy1233,0.9073554496459777,0
decoy1234,9.05,0,decoy1234,21.052666,0,decoy1234,10.1,0,decoy1234,1214,0,decoy1234,0.2397426685672692,0
decoy1235,10.88,0,decoy1235,20.813047,0,decoy1235,10.6,0,decoy1235,326,0,decoy1235,0.9001380141748567,0
decoy1236,10.13,0,decoy1236,26.953645,0,decoy1236,10.8,0,decoy1236,555,0,decoy1236,0.6294841840078126,0
decoy1237,10.09,0,decoy1237,28.746373,0,decoy1237,11,0,decoy1237,572,0,decoy1237,0.61504931306557,0
decoy1238,5.36,0,decoy1238,22.93266,0,decoy1238,10.6,0,decoy1238,1825,0,decoy1238,-0.054928673021488406,0
decoy1239,8.74,0,decoy1239,20.845103,0,decoy1239,10.7,0,decoy1239,1430,0,decoy1239,0.1278724187648908,0
decoy124,12.18,0,decoy124,12.224274,0,decoy124,10.1,0,decoy124,137,0,decoy124,1.3692713197977326,0
decoy1240,7.11,0,decoy1240,20.750756,0,decoy1240,10.5,0,decoy1240,2146,0,decoy1240,-0.2360027108835722,0
decoy1241,7.85,0,decoy1241,21.618482,0,decoy1241,11,0,decoy1241,2023,0,decoy1241,-0.16399099516284626,0
decoy1242,8.94,0,decoy1242,29.017477,0,decoy1242,10.4,0,decoy1242,827,0,decoy1242,0.4500442239720785,0
decoy1243,7.67,0,decoy1243,23.410321,0,decoy1243,10,0,decoy1243,1753,0,decoy1243,-0.015288062802504868,0
decoy1244,9.4,0,decoy1244,30.782402,0,decoy1244,10.5,0,decoy1244,602,0,decoy1244,0.5965135903024664,0
decoy1245,9.54,0,decoy1245,34.395338,0,decoy1245,10.3,0,decoy1245,288,0,decoy1245,0.8963475472764147,0
decoy1246,8.67,0,decoy1246,28.294,0,decoy1246,10.4,0,decoy1246,933,0,decoy1246,0.39000358896231335,0
decoy1247,7.54,0,decoy1247,18.241098,0,decoy1247,9.9,0,decoy1247,2298,0,decoy1247,-0.3051737095023797,0
decoy1248,9.28,0,decoy1248,25.977093,0,decoy1248,10.4,0,decoy1248,1033,0,decoy1248,0.3227431764851622,0
decoy1249,9.23,0,decoy1249,31.273427,0,decoy1249,10.5,0,decoy1249,551,0,decoy1249,0.6372632655591366,0
decoy125,12.83,0,decoy125,9.4803,0,decoy125,9.9,0,decoy125,88,0,decoy125,1.603837972609171,0
decoy1250,10.19,0,decoy1250,29.454039,0,decoy1250,11,0,decoy1250,530,0,decoy1250,0.6511364904211757,0
decoy1251,8.21,0,decoy1251,22.901337,0,decoy1251,10.3,0,decoy1251,1814,0,decoy1251,-0.057528137566194994,0
decoy1252,8.52,0,decoy1252,15.767229,0,decoy1252,10,0,decoy1252,1593,0,decoy1252,0.04848062858255765,0
decoy1253,8.92,0,decoy1253,21.937922,0,decoy1253,10.4,0,decoy1253,1287,0,decoy1253,0.19282933800498128,0
decoy1254,6.48,0,decoy1254,24.488681,0,decoy1254,10.9,0,decoy1254,1576,0,decoy1254,0.07420395860125842,0
decoy1255,7.08,0,decoy1255,30.807875,0,decoy1255,10.6,0,decoy1255,598,0,decoy1255,0.598627569178925,0
decoy1256,9.81,0,decoy1256,23.984507,0,decoy1256,10.3,0,decoy1256,724,0,decoy1256,0.5140052164698737,0
decoy1257,6.27,0,decoy1257,27.507223,0,decoy1257,10.1,0,decoy1257,1064,0,decoy1257,0.3247097500550943,0
decoy1258,8.24,0,decoy1258,16.985077,0,decoy1258,9.9,0,decoy1258,1791,0,decoy1258,-0.05256346801313856,0
decoy1259,9.57,0,decoy1259,30.122016,0,decoy1259,11.3,0,decoy1259,680,0,decoy1259,0.5417088144885027,0
decoy126,9.9,0,decoy126,18.080823,0,decoy126,10,0,decoy126,667,0,decoy126,0.546483676089919,0
decoy1260,6.55,0,decoy1260,23.727731,0,decoy1260,10.8,0,decoy1260,1698,0,decoy1260,0.011053476677602335,0
decoy1261,7.68,0,decoy1261,20.238187,0,decoy1261,10.5,0,decoy1261,2198,0,decoy1261,-0.25465166120453164,0
decoy1262,9.42,0,decoy1262,20.509579,0,decoy1262,11.1,0,decoy1262,943,0,decoy1262,0.3732652247830106,0
decoy1263,8.09,0,decoy1263,25.468228,0,decoy1263,11.1,0,decoy1263,1402,0,decoy1263,0.15549558763979113,0
decoy1264,8.11,0,decoy1264,29.273717,0,decoy1264,10.1,0,decoy1264,801,0,decoy1264,0.4713093261313764,0
decoy1265,6.08,0,decoy1265,27.304229,0,decoy1265,10.3,0,decoy1265,1095,0,decoy1265,0.3078634803558885,0
decoy1266,3.55,0,decoy1266,19.368024,0,decoy1266,11.2,0,decoy1266,2324,0,decoy1266,-0.350754261144773,0
decoy1267,8.43,0,decoy1267,33.182057,0,decoy1267,10.7,0,decoy1267,377,0,decoy1267,0.7956585665827879,0
decoy1268,7.83,0,decoy1268,24.80359,0,decoy1268,11,0,decoy1268,1517,0,decoy1268,0.10033794258456427,0
decoy1269,6.42,0,decoy1269,32.747713,0,decoy1269,10.7,0,decoy1269,402,0,decoy1269,0.7596127910119244,0
decoy127,7.98,0,decoy127,29.764468,0,decoy127,9.9,0,decoy127,731,0,decoy127,0.5120362624011918,0
decoy1270,9.9,0,decoy1270,21.877435,0,decoy1270,11.5,0,decoy1270,668,0,decoy1270,0.546483676089919,0
decoy1271,7.65,0,decoy1271,34.023151,0,decoy1271,10.9,0,decoy1271,307,0,decoy1271,0.8654601191724395,0
decoy1272,5.78,0,decoy1272,26.932336,0,decoy1272,10.8,0,decoy1272,1163,0,decoy1272,0.2770004510188306,0
decoy1273,8.21,0,decoy1273,28.440456,0,decoy1273,11.4,0,decoy1273,907,0,decoy1273,0.40215782640315834,0
decoy1274,9.85,0,decoy1274,21.893315,0,decoy1274,11.8,0,decoy1274,695,0,decoy1274,0.5284400874121158,0
decoy1275,9.2,0,decoy1275,25.722626,0,decoy1275,10.9,0,decoy1275,1099,0,decoy1275,0.2938734346006775,0
decoy1276,9.62,0,decoy1276,35.273014,0,decoy1276,11.5,0,decoy1276,237,0,decoy1276,0.969185003578178,0
decoy1277,7.22,0,decoy1277,20.505914,0,decoy1277,9.8,0,decoy1277,2178,0,decoy1277,-0.25632190438531566,0
decoy1278,8.48,0,decoy1278,15.979209000000001,0,decoy1278,9.8,0,decoy1278,1617,0,decoy1278,0.03404575764031561,0
decoy1279,6.77,0,decoy1279,30.54956,0,decoy1279,9.7,0,decoy1279,624,0,decoy1279,0.5771902648381546,0
decoy128,8.19,0,decoy128,36.534615,0,decoy128,9.6,0,decoy128,180,0,decoy128,1.0738840129025309,0
decoy1280,6.78,0,decoy1280,24.209449,0,decoy1280,10.9,0,decoy1280,1612,0,decoy1280,0.05103077328224096,0
decoy1281,8.63,0,decoy1281,32.157143,0,decoy1281,11,0,decoy1281,445,0,decoy1281,0.7106019754397402,0
decoy1282,9.39,0,decoy1282,28.919359,0,decoy1282,10.9,0,decoy1282,843,0,decoy1282,0.44190150896401587,0
decoy1283,9.86,0,decoy1283,28.261164,0,decoy1283,10.9,0,decoy1283,692,0,decoy1283,0.5320488051476763,0
decoy1284,6.79,0,decoy1284,17.086117,0,decoy1284,10,0,decoy1284,2605,0,decoy1284,-0.5401274482857992,0
decoy1285,4.95,0,decoy1285,24.528298,0,decoy1285,9.9,0,decoy1285,1568,0,decoy1285,0.077491733937837,0
decoy1286,5.94,0,decoy1286,24.148745,0,decoy1286,10,0,decoy1286,1624,0,decoy1286,0.0459930088368852,0
decoy1287,6.42,0,decoy1287,22.2497,0,decoy1287,10,0,decoy1287,1940,0,decoy1287,-0.11160684259186747,0
decoy1288,8.03,0,decoy1288,21.508128,0,decoy1288,10.5,0,decoy1288,1946,0,decoy1288,-0.1283465404599112,0
decoy1289,6.18,0,decoy1289,33.272548,0,decoy1289,9.3,0,decoy1289,370,0,decoy1289,0.8031683244640594,0
decoy129,9.58,0,decoy129,29.266368,0,decoy129,11.2,0,decoy129,804,0,decoy129,0.4706994399474523,0
decoy1290,4.33,0,decoy1290,19.526412,0,decoy1290,10.4,0,decoy1290,2305,0,decoy1290,-0.33760979891870796,0
decoy1291,10.07,0,decoy1291,21.550182,0,decoy1291,9.6,0,decoy1291,580,0,decoy1291,0.6078318775944489,0
decoy1292,11.38,0,decoy1292,34.428859,0,decoy1292,10.4,0,decoy1292,239,0,decoy1292,1.080573900952886,0
decoy1293,9.7,0,decoy1293,25.886751,0,decoy1293,9.8,0,decoy1293,782,0,decoy1293,0.47430932137870685,0
decoy1294,7.91,0,decoy1294,15.55959,0,decoy1294,10.1,0,decoy1294,2029,0,decoy1294,-0.17165115328663796,0
decoy1295,7.02,0,decoy1295,11.390021,0,decoy1295,11.7,0,decoy1295,2594,0,decoy1295,-0.4928270317515304,0
decoy1296,10.13,0,decoy1296,28.732474,0,decoy1296,11.2,0,decoy1296,556,0,decoy1296,0.6294841840078126,0
decoy1297,7.21,0,decoy1297,23.500632,0,decoy1297,11.6,0,decoy1297,1738,0,decoy1297,-0.007793242941794856,0
decoy1298,9.59,0,decoy1298,38.314532,0,decoy1298,9.8,0,decoy1298,126,0,decoy1298,1.2215975503676835,0
decoy1299,6.83,0,decoy1299,37.022902,0,decoy1299,10.1,0,decoy1299,158,0,decoy1299,1.1144064642686602,0
decoy13,6.95,0,decoy13,31.349833,0,decoy13,10.4,0,decoy13,534,0,decoy13,0.6436041233314722,0
decoy130,9.78,0,decoy130,18.809707,0,decoy130,11.1,0,decoy130,738,0,decoy130,0.5031790632631916,0
decoy1300,7.92,0,decoy1300,17.816186,0,decoy1300,9.5,0,decoy1300,2016,0,decoy1300,-0.16804243555107745,0
decoy1301,10.22,0,decoy1301,16.827426,0,decoy1301,11.2,0,decoy1301,517,0,decoy1301,0.6619626436278578,0
decoy1302,7.33,0,decoy1302,26.418732,0,decoy1302,9.6,0,decoy1302,1252,0,decoy1302,0.23437696706072894,0
decoy1303,10.2,0,decoy1303,28.337143,0,decoy1303,12.8,0,decoy1303,526,0,decoy1303,0.6547452081567362,0
decoy1304,8.46,0,decoy1304,20.913604,0,decoy1304,10.1,0,decoy1304,1633,0,decoy1304,0.02682832216919459,0
decoy1305,7.78,0,decoy1305,29.672513,0,decoy1305,10.1,0,decoy1305,744,0,decoy1305,0.5044050086193534,0
decoy1306,5.96,0,decoy1306,24.068454,0,decoy1306,10.3,0,decoy1306,1637,0,decoy1306,0.03932973878743067,0
decoy1307,7.31,0,decoy1307,27.352516,0,decoy1307,11.7,0,decoy1307,1090,0,decoy1307,0.3118707703495119,0
decoy1308,9.05,0,decoy1308,17.99751,0,decoy1308,10.1,0,decoy1308,1215,0,decoy1308,0.2397426685672692,0
decoy1309,12.78,0,decoy1309,25.882656,0,decoy1309,10.7,0,decoy1309,91,0,decoy1309,1.5857943839313677,0
decoy131,7.08,0,decoy131,12.60948,0,decoy131,10.1,0,decoy131,2573,0,decoy131,-0.47117472533816673,0
decoy1310,8.8,0,decoy1310,19.755849,0,decoy1310,12.3,0,decoy1310,1392,0,decoy1310,0.1495247251782545,0
decoy1311,8.55,0,decoy1311,23.118221,0,decoy1311,10,0,decoy1311,1561,0,decoy1311,0.05930678178923982,0
decoy1312,9.19,0,decoy1312,14.036592,0,decoy1312,9.3,0,decoy1312,1107,0,decoy1312,0.29026471686511696,0
decoy1313,11.13,0,decoy1313,23.98242,0,decoy1313,11.1,0,decoy1313,277,0,decoy1313,0.9903559575638714,0
decoy1314,6.29,0,decoy1314,32.092672,0,decoy1314,10.2,0,decoy1314,454,0,decoy1314,0.705251591419634,0
decoy1315,10.24,0,decoy1315,26.2007,0,decoy1315,10.7,0,decoy1315,509,0,decoy1315,0.6691800790989789,0
decoy1316,10.38,0,decoy1316,33.570036,0,decoy1316,10.7,0,decoy1316,340,0,decoy1316,0.8278565570240235,0
decoy1317,9.32,0,decoy1317,26.197674,0,decoy1317,10.1,0,decoy1317,1010,0,decoy1317,0.33717804742740487,0
decoy1318,8.31,0,decoy1318,34.555255,0,decoy1318,11.4,0,decoy1318,278,0,decoy1318,0.909618899688249,0
decoy1319,7.91,0,decoy1319,28.396395,0,decoy1319,10.9,0,decoy1319,920,0,decoy1319,0.3985012479367172,0
decoy132,7.19,0,decoy132,31.074608,0,decoy132,10.3,0,decoy132,574,0,decoy132,0.620763474947954,0
decoy1320,5.54,0,decoy1320,27.353937,0,decoy1320,8.9,0,decoy1320,1088,0,decoy1320,0.3119886977229442,0
decoy1321,8.59,0,decoy1321,26.894133,0,decoy1321,8.8,0,decoy1321,1168,0,decoy1321,0.27383002213266283,0
decoy1322,10.47,0,decoy1322,20.452796,0,decoy1322,10.1,0,decoy1322,432,0,decoy1322,0.7521805870168725,0
decoy1323,6.48,0,decoy1323,30.219026,0,decoy1323,8.8,0,decoy1323,670,0,decoy1323,0.5497595776811092,0
decoy1324,7.48,0,decoy1324,32.309359,0,decoy1324,10.6,0,decoy1324,432,0,decoy1324,0.7232342295385528,0
decoy1325,9.09,0,decoy1325,32.277422,0,decoy1325,9.7,0,decoy1325,434,0,decoy1325,0.7205838097459307,0
decoy1326,8.86,0,decoy1326,25.892906,0,decoy1326,8.8,0,decoy1326,1332,0,decoy1326,0.19073919150650298,0
decoy1327,9.48,0,decoy1327,41.565976,0,decoy1327,12.5,0,decoy1327,61,0,decoy1327,1.491431646626018,0
decoy1328,7.93,0,decoy1328,27.216292,0,decoy1328,11.6,0,decoy1328,1116,0,decoy1328,0.3005656763885837,0
decoy1329,10.29,0,decoy1329,28.702845,0,decoy1329,11,0,decoy1329,494,0,decoy1329,0.6872236677767815,0
decoy133,8.64,0,decoy133,31.945057,0,decoy133,11.6,0,decoy133,472,0,decoy133,0.6930011697241736,0
decoy1330,8.96,0,decoy1330,10.106542,0,decoy1330,10.6,0,decoy1330,1261,0,decoy1330,0.20726420894722394,0
decoy1331,8.18,0,decoy1331,15.438098,0,decoy1331,9.9,0,decoy1331,1839,0,decoy1331,-0.07421577442650226,0
decoy1332,9.99,0,decoy1332,33.411321,0,decoy1332,9.9,0,decoy1332,359,0,decoy1332,0.8146849573939385,0
decoy1333,5.26,0,decoy1333,21.842199,0,decoy1333,9.3,0,decoy1333,1994,0,decoy1333,-0.14542494435199854,0
decoy1334,6.96,0,decoy1334,10.181605,0,decoy1334,9.5,0,decoy1334,2626,0,decoy1334,-0.5144793381648938,0
decoy1335,8.73,0,decoy1335,31.591886,0,decoy1335,11.2,0,decoy1335,515,0,decoy1335,0.6636918605035158,0
decoy1336,8.88,0,decoy1336,24.059896,0,decoy1336,10.5,0,decoy1336,1326,0,decoy1336,0.17839446706273923,0
decoy1337,10.02,0,decoy1337,17.956654,0,decoy1337,9.4,0,decoy1337,605,0,decoy1337,0.5897882889166457,0
decoy1338,9.43,0,decoy1338,26.799937,0,decoy1338,11.9,0,decoy1338,940,0,decoy1338,0.37687394251857115,0
decoy1339,9.42,0,decoy1339,35.565683,0,decoy1339,11.4,0,decoy1339,226,0,decoy1339,0.9934733121321097,0
decoy134,9.52,0,decoy134,23.823398,0,decoy134,11,0,decoy134,884,0,decoy134,0.4093524021386164,0
decoy1340,7.88,0,decoy1340,25.393336,0,decoy1340,10.1,0,decoy1340,1419,0,decoy1340,0.14928037521817822,0
decoy1341,9.29,0,decoy1341,22.186304,0,decoy1341,9.3,0,decoy1341,1027,0,decoy1341,0.3263518942207227,0
decoy1342,7.83,0,decoy1342,40.88649,0,decoy1342,10.6,0,decoy1342,71,0,decoy1342,1.4350417808524756,0
decoy1343,6.23,0,decoy1343,28.28693,0,decoy1343,10.5,0,decoy1343,935,0,decoy1343,0.3894168567102598,0
decoy1344,8.64,0,decoy1344,20.864423,0,decoy1344,9.8,0,decoy1344,1492,0,decoy1344,0.09178524140928505,0
decoy1345,10.06,0,decoy1345,27.375103,0,decoy1345,10.8,0,decoy1345,586,0,decoy1345,0.6042231598588884,0
decoy1346,10.03,0,decoy1346,27.101665,0,decoy1346,11.1,0,decoy1346,599,0,decoy1346,0.5933970066522063,0
decoy1347,7.68,0,decoy1347,28.208289,0,decoy1347,11.7,0,decoy1347,952,0,decoy1347,0.38289051851595224,0
decoy1348,6.41,0,decoy1348,20.409876,0,decoy1348,10.5,0,decoy1348,2196,0,decoy1348,-0.2642920022668901,0
decoy1349,7.39,0,decoy1349,13.792947,0,decoy1349,8.9,0,decoy1349,2377,0,decoy1349,-0.35930447553578865,0
decoy135,9.48,0,decoy135,11.994099,0,decoy135,9.7,0,decoy135,904,0,decoy135,0.39491753119637435,0
decoy1350,9.25,0,decoy1350,24.331118,0,decoy1350,10.9,0,decoy1350,1056,0,decoy1350,0.3119170232784807,0
decoy1351,10.81,0,decoy1351,37.821562,0,decoy1351,12.7,0,decoy1351,137,0,decoy1351,1.1806864614999462,0
decoy1352,8.88,0,decoy1352,27.072674,0,decoy1352,9,0,decoy1352,1138,0,decoy1352,0.28864696173859145,0
decoy1353,9.72,0,decoy1353,27.253496,0,decoy1353,9.9,0,decoy1353,771,0,decoy1353,0.4815267568498285,0
decoy1354,7.31,0,decoy1354,29.415556,0,decoy1354,10.8,0,decoy1354,779,0,decoy1354,0.48308040334481916,0
decoy1355,8.94,0,decoy1355,21.408554,0,decoy1355,11.7,0,decoy1355,1275,0,decoy1355,0.20004677347610228,0
decoy1356,9.06,0,decoy1356,29.935401,0,decoy1356,10.2,0,decoy1356,714,0,decoy1356,0.5262218216713885,0
decoy1357,8.8,0,decoy1357,26.539209,0,decoy1357,10.6,0,decoy1357,1229,0,decoy1357,0.24437523318953683,0
decoy1358,7.69,0,decoy1358,15.383891,0,decoy1358,10,0,decoy1358,2188,0,decoy1358,-0.25104294346897077,0
decoy1359,7.44,0,decoy1359,33.732841,0,decoy1359,9.8,0,decoy1359,323,0,decoy1359,0.8413675816768663,0
decoy136,9.59,0,decoy136,27.557274,0,decoy136,10.3,0,decoy136,837,0,decoy136,0.43461342628754057,0
decoy1360,6.16,0,decoy1360,26.737443,0,decoy1360,10.4,0,decoy1360,1202,0,decoy1360,0.2608264752338945,0
decoy1361,10.3,0,decoy1361,27.695626,0,decoy1361,9.8,0,decoy1361,489,0,decoy1361,0.6908323855123426,0
decoy1362,8.67,0,decoy1362,20.44673,0,decoy1362,11.8,0,decoy1362,1471,0,decoy1362,0.10261139461596659,0
decoy1363,6.62,0,decoy1363,32.08111,0,decoy1363,10,0,decoy1363,457,0,decoy1363,0.7042920725655685,0
decoy1364,5.76,0,decoy1364,32.454205,0,decoy1364,10.5,0,decoy1364,421,0,decoy1364,0.7352548546843757,0
decoy1365,7.62,0,decoy1365,31.302807,0,decoy1365,10.2,0,decoy1365,546,0,decoy1365,0.6397014824707825,0
decoy1366,10.38,0,decoy1366,27.448512,0,decoy1366,10.1,0,decoy1366,460,0,decoy1366,0.7197021273968273,0
decoy1367,1.78,0,decoy1367,17.610303,0,decoy1367,10.3,0,decoy1367,2550,0,decoy1367,-0.49662577469668906,0
decoy1368,7.94,0,decoy1368,25.344941,0,decoy1368,9.3,0,decoy1368,1425,0,decoy1368,0.1452641224122179,0
decoy1369,10.22,0,decoy1369,41.767927,0,decoy1369,10.4,0,decoy1369,58,0,decoy1369,1.5081913587949705,0
decoy137,9.22,0,decoy137,27.043258,0,decoy137,9.9,0,decoy137,1080,0,decoy137,0.30109087007179913,0
decoy1370,7.66,0,decoy1370,25.289816,0,decoy1370,11.1,0,decoy1370,1439,0,decoy1370,0.14068935361526466,0
decoy1371,7.37,0,decoy1371,27.578956,0,decoy1371,10.8,0,decoy1371,1054,0,decoy1371,0.3306628002158535,0
decoy1372,4.74,0,decoy1372,16.287163,0,decoy1372,8.9,0,decoy1372,2674,0,decoy1372,-0.6064318442840024,0
decoy1373,8.38,0,decoy1373,26.19254,0,decoy1373,10.3,0,decoy1373,1285,0,decoy1373,0.2156055184671611,0
decoy1374,9.07,0,decoy1374,17.712814,0,decoy1374,8.6,0,decoy1374,1198,0,decoy1374,0.2469601040383902,0
decoy1375,9.46,0,decoy1375,24.910639,0,decoy1375,10.4,0,decoy1375,915,0,decoy1375,0.3877000957252533,0
decoy1376,9.48,0,decoy1376,22.9935,0,decoy1376,10.4,0,decoy1376,905,0,decoy1376,0.39491753119637435,0
decoy1377,8.94,0,decoy1377,17.263278,0,decoy1377,10.5,0,decoy1377,1276,0,decoy1377,0.20004677347610228,0
decoy1378,7.78,0,decoy1378,31.677408,0,decoy1378,9.1,0,decoy1378,506,0,decoy1378,0.6707892460282875,0
decoy1379,7.52,0,decoy1379,17.95163,0,decoy1379,10.4,0,decoy1379,2308,0,decoy1379,-0.31239114497350107,0
decoy138,8.94,0,decoy138,35.784409,0,decoy138,10.1,0,decoy138,212,0,decoy138,1.0116251648283885,0
decoy1380,9.64,0,decoy1380,19.86663,0,decoy1380,9.7,0,decoy1380,806,0,decoy1380,0.4526570149653438,0
decoy1381,8.98,0,decoy1381,12.326371,0,decoy1381,10.2,0,decoy1381,1252,0,decoy1381,0.21448164441834497,0
decoy1382,9.08,0,decoy1382,27.903126,0,decoy1382,10.5,0,decoy1382,989,0,decoy1382,0.35756534535704737,0
decoy1383,8.07,0,decoy1383,25.404186,0,decoy1383,9.9,0,decoy1383,1416,0,decoy1383,0.1501808059020228,0
decoy1384,8.02,0,decoy1384,27.289502,0,decoy1384,11.1,0,decoy1384,1097,0,decoy1384,0.30664130130695005,0
decoy1385,7.82,0,decoy1385,33.423643,0,decoy1385,12.5,0,decoy1385,356,0,decoy1385,0.8157075478903748,0
decoy1386,8.99,0,decoy1386,27.057492,0,decoy1386,10.7,0,decoy1386,1141,0,decoy1386,0.2873870226932338,0
decoy1387,9.46,0,decoy1387,24.899866,0,decoy1387,10.9,0,decoy1387,916,0,decoy1387,0.3877000957252533,0
decoy1388,7.88,0,decoy1388,24.712859,0,decoy1388,10.7,0,decoy1388,1538,0,decoy1388,0.09280826734254428,0
